user_uid,following_uid
6983491,434967398
6983491,26987075
6983491,526607
6983491,194484313
6983491,37390043
6983491,11315190
6983491,34362799
6983491,366077183
6983491,86566982
6983491,329687534
6983491,252909207
6983491,523608103
6983491,7458285
6983491,7695611
6983491,579855638
6983491,328285226
6983491,9617619
6983491,414059218
6983491,487937011
6983491,183536414
6983491,201466127
6983491,5874641
6983491,7375428
6983491,567673
6983491,18867892
6983491,294081438
6983491,232472043
6983491,315819794
6983491,5111069
6983491,269923679
6983491,86439234
6983491,3206906
6983491,174902557
6983491,5168707
6983491,431674049
6983491,612932327
6983491,97077404
6983491,648158780
6983491,20939106
6983491,53187822
6983491,481561648
6983491,95490951
6983491,133901828
6983491,643923340
6983491,543816944
252743092,1680997579
252743092,393182682
252743092,432477130
252743092,285933784
252743092,482510765
252743092,37439823
252743092,1087482281
252743092,454143774
252743092,1696356103
252743092,92343590
252743092,442603088
252743092,391774002
252743092,34744335
252743092,390461123
252743092,481888304
252743092,474702359
252743092,7584632
252743092,701305680
252743092,686150641
252743092,669272321
252743092,278898145
252743092,208259
252743092,491461719
252743092,500367550
252743092,320840078
252743092,689271931
252743092,591109347
252743092,20788520
252743092,554919389
252743092,22141287
252743092,808171
252743092,645967389
252743092,354667491
252743092,625647470
252743092,15262818
252743092,1659242
252743092,646738869
252743092,7552204
252743092,13354765
252743092,477631979
252743092,37090048
252743092,151084189
252743092,605516884
252743092,26139491
252743092,211999234
252743092,11270116
252743092,502285338
252743092,4856007
252743092,545499774
252743092,35164397
252743092,489318590
252743092,542095351
252743092,559583901
252743092,486582665
252743092,321422126
252743092,37663924
252743092,507521207
252743092,36397283
252743092,11669326
252743092,7428971
252743092,432527075
252743092,9360716
252743092,20165629
252743092,2539073
252743092,240330496
252743092,496689606
252743092,245499454
252743092,2735222
252743092,15325310
252743092,16395179
252743092,138783458
252743092,403449453
252743092,14583962
252743092,22600979
252743092,95220561
252743092,301717426
252743092,471289628
252743092,36416972
252743092,433601866
252743092,457857973
252743092,265059948
252743092,382718787
252743092,755875
252743092,1643718
252743092,95691866
252743092,19642758
252743092,474390659
252743092,42475557
252743092,387898408
252743092,235555226
252743092,122094838
252743092,15773384
252743092,41092052
252743092,238674714
252743092,4348446
252743092,1852181
252743092,30821586
252743092,353051184
252743092,272113900
252743092,14402657
15773384,174501086
15773384,7487399
15773384,32708543
15773384,429711841
15773384,492840942
15773384,586350333
15773384,510066726
15773384,32660634
15773384,12656402
15773384,323203578
15773384,5632230
15773384,928123
15773384,268999208
15773384,321173469
15773384,29937575
15773384,235555226
15773384,3652604
15773384,35365327
15773384,120187282
15773384,32708587
15773384,927587
15773384,209708163
15773384,26366366
15773384,223958603
15773384,248363915
15773384,16836724
15773384,32708626
15773384,9617619
15773384,32708362
15773384,2
15773384,9099524
15773384,12076317
15773384,130061363
15773384,9918434
15773384,32708316
15773384,1328260
15773384,186574251
15773384,98627270
15773384,178362496
15773384,144900177
15773384,32708657
15773384,32708462
15773384,37090048
15773384,203389736
15773384,17561219
15773384,33288095
15773384,7584632
15773384,208259
15773384,8047632
15773384,20124064
15773384,207539637
15773384,4856007
470647022,11651881
470647022,596324576
470647022,402727090
470647022,303740257
470647022,7497854
470647022,37663924
470647022,12434430
470647022,38731300
470647022,8665350
470647022,2519458
470647022,654006
470647022,145706655
470647022,308497
470647022,481354309
470647022,5921702
470647022,174494837
470647022,25289575
470647022,5382023
470647022,186566604
470647022,20804332
470647022,381936
1893045,49676
1893045,25329626
1893045,339680732
1893045,32820037
1893045,90361813
1893045,10380815
1893045,3380239
1893045,627895580
1893045,59905809
1893045,452309333
1893045,113362335
1893045,326499679
1893045,470156882
1893045,18062389
1893045,249608727
1893045,3976096
1893045,26321770
1893045,253350665
1893045,10119428
1893045,477782158
1893045,2378908
1893045,471723540
1893045,383444910
1893045,8366990
1893045,2435767
1893045,719238
1893045,3066511
1893045,96070394
1893045,2689967
1893045,94281836
1893045,11616487
1893045,11997177
1893045,39627524
1893045,142450442
1893045,10451557
1893045,23997018
1893045,314599300
1893045,316381099
1893045,387994725
1893045,25422790
1893045,7807024
1893045,546195
1893045,21330948
1893045,5293668
1893045,1918296
1893045,26669400
1893045,119801456
1893045,11185793
1893045,14583962
1893045,22770727
1893045,15269822
1893045,390371228
1893045,23379333
1893045,14333871
1893045,108425972
1893045,206840230
1893045,9008159
1893045,38067617
1893045,4249401
1893045,430641591
1893045,191129954
1893045,21837784
1893045,79061224
1893045,9458053
1893045,399888740
1893045,22781
1893045,193147738
1893045,25876945
1893045,101576324
1893045,17638509
1893045,241871001
1893045,398510
1893045,7792521
1893045,1388774
1893045,3766866
1893045,7458285
1893045,1276787
1893045,8372353
1893045,31700507
1893045,122879
11616487,10957838
11616487,349888821
11616487,183360733
11616487,21587273
11616487,350611270
11616487,116683
11616487,1567446009
11616487,549772707
11616487,2374194
11616487,1985428914
11616487,326499679
11616487,174501086
11616487,1999942692
11616487,394205865
11616487,404216060
11616487,1776966487
11616487,677330019
11616487,495695169
11616487,11100920
11616487,3298755
11616487,382805401
11616487,637796718
11616487,1654470
11616487,10957484
11616487,1848018
11616487,393045389
11616487,38669766
11616487,20848957
11616487,3590414
11616487,25231059
11616487,1600113
11616487,515993
11616487,689753
11616487,20615621
11616487,900171
11616487,10139490
11616487,1351379
11616487,2689967
11616487,270105105
11616487,11139681
11616487,418761
11616487,648953092
11616487,517462617
11616487,86639274
11616487,314742400
11616487,43111066
11616487,249491937
11616487,3957971
11616487,434967398
11616487,491461719
11616487,13925422
11616487,50621949
11616487,7788379
11616487,338927049
11616487,94281836
11616487,359797
11616487,26321770
11616487,2108856
11616487,1893045
11616487,9008159
11616487,28278842
11616487,452309333
11616487,284424
11616487,3353026
11616487,5294454
11616487,27880221
11616487,37291782
11616487,2897191
11616487,38351330
11616487,5970160
11616487,43976732
11616487,482937140
11616487,124574179
11616487,39847479
11616487,385805493
11616487,485086318
11616487,10874201
11616487,9354231
11616487,719238
11616487,61758021
11616487,526178615
11616487,114142622
11616487,946974
11616487,110974
11616487,1805856
11616487,587618113
11616487,9303228
11616487,335575297
11616487,403815022
11616487,3040178
11616487,456772888
11616487,37961599
11616487,730732
11616487,140588718
11616487,175087044
11616487,30989261
11616487,365320362
11616487,485092296
11616487,142371069
11616487,76938038
21452751,275756522
21452751,14110780
21452751,216156027
21452751,16876835
21452751,94281836
21452751,295711424
21452751,1998535
21452751,927587
21452751,2004034
21452751,62540916
21452751,1885078
21452751,34149649
3441057,406021148
3441057,269079123
3441057,434185303
3441057,49576477
3441057,249608727
3441057,396790443
3441057,10755492
3441057,5771902
3441057,5970160
3441057,4502563
3441057,32460305
3441057,70070
3441057,451437181
3441057,14697000
3441057,518876755
3441057,391292463
3441057,39281277
3441057,18202105
3441057,3046429
3441057,96639395
3441057,337294714
3441057,271894378
3441057,43464796
3441057,231896831
3441057,34728585
3441057,18154819
3441057,291324611
3441057,401742377
3441057,24096578
3441057,3556217
3441057,186682389
3441057,325314188
3441057,296793775
3441057,256912050
3441057,470156882
3441057,353539995
3441057,4779198
3441057,27259842
3441057,337521240
3441057,15446796
3441057,27940681
3441057,392539860
3441057,259333
3441057,163637592
3441057,517327498
3441057,348009640
3441057,164445031
3441057,452125481
3441057,438541683
3441057,513811800
3441057,14110780
3441057,14319196
3441057,99015667
3441057,190423
3441057,1791455
3441057,481774557
3441057,38463030
3441057,473519710
3441057,23537
3441057,52169059
3441057,32786875
3441057,81824112
3441057,326251695
3441057,4329829
3441057,290210246
3441057,17901329
3441057,436473455
3441057,68869689
3441057,16539048
3441057,617285
3441057,248015152
3441057,14583962
3441057,26938382
3441057,2378908
3441057,36629735
3441057,432425566
3441057,7812205
3441057,49711272
3441057,27675079
3441057,85924983
3441057,455876411
3441057,416128940
3441057,26633150
3441057,13299914
3441057,12116597
3441057,177613639
3441057,7594110
3441057,433721769
3441057,251048499
3441057,382820360
3441057,295711424
3441057,257975429
3441057,113362335
3441057,2920960
3441057,359759322
3441057,24104130
3441057,416616826
3441057,352697763
3441057,26959706
3441057,301392140
27460189,625647470
27460189,176037767
27460189,306953439
27460189,102999485
27460189,439601846
27460189,20756808
27460189,349243357
27460189,439846815
27460189,101229184
27460189,100492434
27460189,1532165
27460189,19286458
27460189,9458053
27460189,456664753
27460189,349701744
27460189,283729336
27460189,37090048
27460189,10330740
27460189,250858633
27460189,337521240
27460189,322661302
27460189,385108921
27460189,392169284
27460189,373135003
27460189,7584632
27460189,54992199
27460189,20165629
22141287,397490386
22141287,10330740
22141287,45478017
22141287,298753342
22141287,163637592
22141287,33151008
22141287,673390430
22141287,50212909
22141287,348656633
22141287,614551958
22141287,3221649
22141287,7601439
22141287,333010040
22141287,607034007
22141287,38919718
22141287,252743092
22141287,25150941
22141287,13801726
22141287,291394631
22141287,7956629
22141287,12434430
22141287,473055754
22141287,30625977
22141287,5848380
22141287,35847683
22141287,382823022
22141287,94281836
22141287,320336575
22141287,28152409
22141287,455036235
22141287,5771902
22141287,25910292
22141287,207266583
22141287,173947574
22141287,331187644
22141287,11730197
22141287,67172607
22141287,13354765
22141287,384328284
22141287,35591280
22141287,67109379
22141287,436431116
22141287,21587273
22141287,5636710
22141287,346342151
22141287,7584632
22141287,37663924
22141287,470156882
22141287,492606909
22141287,19642758
22141287,18211708
22141287,10272440
22141287,9824766
22141287,37291782
22141287,295711424
22141287,17546432
22141287,16853896
22141287,406745134
22141287,10345615
22141287,169233778
22141287,457569848
22141287,216623621
22141287,11336264
22141287,32820037
22141287,32739052
22141287,285499073
22141287,6314588
22141287,4296924
22141287,431047137
22141287,338927049
22141287,203337614
22141287,416128940
22141287,1858682
22141287,7552204
22141287,14626386
22141287,201749078
22141287,383793601
22141287,91399769
22141287,28642491
22141287,32360194
22141287,4249401
22141287,1768861
22141287,11278782
22141287,406737285
22141287,37090048
22141287,104934805
22141287,301126547
22141287,279583114
22141287,9170987
22141287,441897485
22141287,883968
22141287,218790127
22141287,51896064
22141287,38067617
22141287,617285
22141287,946974
22141287,37961599
22141287,2654670
22141287,11511322
22141287,1334711
69205685,456033803
69205685,19188927
69205685,7932981
69205685,24189693
69205685,188519580
69205685,8299824
69205685,1871853582
69205685,326251291
69205685,1868902080
69205685,646651251
69205685,47321845
69205685,1904292560
69205685,30278998
69205685,519872016
69205685,435903648
69205685,402362663
69205685,13098751
69205685,406133951
69205685,50329118
69205685,52914908
69205685,43222001
69205685,203471141
69205685,357951182
69205685,108635990
69205685,748709
69205685,5970160
69205685,12807175
69205685,91499333
69205685,438321662
69205685,335354958
69205685,381281213
69205685,546195
69205685,94281836
69205685,2679304
69205685,5967900
69205685,285407581
69205685,30222764
69205685,4320540
69205685,31982815
69205685,490331391
69205685,10955537
69205685,2255740
69205685,5575554
1398957,70432859
1398957,36207566
1398957,1716935030
1398957,381711119
1398957,458165375
1398957,235555226
1398957,342211512
1398957,9617619
1398957,7761588
1398957,941228
1398957,22770727
1398957,672328094
1398957,2986310
1398957,9131680
1398957,16054375
1398957,570820
1398957,25911961
1398957,2047074
1398957,8194298
1398957,250648682
1398957,22553659
1398957,6054967
1398957,65590752
1398957,387086717
1398957,605544858
1398957,386079516
1398957,3327017
1398957,11252239
1398957,3221649
1398957,4799997
1398957,404024712
1398957,297189227
1398957,27979368
1398957,6927351
1398957,483162496
1398957,353539995
1398957,286263737
1398957,40489639
1398957,213216169
1398957,94281836
1398957,21478287
1398957,28575155
1398957,515993
1398957,1892024
1398957,8000381
1398957,301889823
1398957,208557615
1398957,37961599
1398957,517327498
1398957,2853209
1398957,7788379
1398957,413530686
1398957,27898757
1398957,39736779
1398957,24738601
1398957,70783742
1398957,8034163
1398957,52806762
1398957,394201823
1398957,476560783
1398957,393246605
1398957,436747171
1398957,478915050
1398957,398869853
1398957,17141765
1398957,98668543
1398957,437316738
1398957,270105105
1398957,11097284
1398957,27880221
1398957,8981370
1398957,19642758
1398957,86566982
1398957,294081438
1398957,3957971
1398957,9824766
1398957,384298638
1398957,410964
1398957,337521240
1398957,2920960
1398957,288609114
1398957,367409090
1398957,14705933
1398957,280793434
1398957,124681312
1398957,97177641
1398957,20166755
1398957,26993968
1398957,25333161
1398957,207005615
1398957,11187210
1398957,13354765
1398957,7873222
1398957,312772023
1398957,8856179
1398957,13041373
1398957,196356191
1398957,22692530
1398957,27340452
1398957,6231285
327516052,445321157
327516052,397076059
327516052,14971570
327516052,398581197
327516052,215073099
327516052,498494533
327516052,483311105
327516052,28767705
327516052,106884222
327516052,298146460
327516052,383346925
327516052,229733301
327516052,492459544
327516052,7792521
327516052,501271968
327516052,394067394
327516052,43560994
327516052,16684380
327516052,514019783
327516052,2114590600
327516052,410964
327516052,149558293
327516052,28387500
327516052,652137183
327516052,429755844
327516052,339680732
327516052,321129738
327516052,98573631
327516052,39627524
327516052,471383090
327516052,443126
327516052,40596842
327516052,60968651
327516052,3404595
327516052,21562856
327516052,345630501
327516052,477825842
327516052,37090048
327516052,55445191
327516052,365173856
327516052,398918991
327516052,501354
327516052,124633700
327516052,199618797
327516052,193262326
327516052,28321963
327516052,350949487
327516052,8241719
327516052,33958506
327516052,532869526
327516052,37663924
327516052,21151219
327516052,472195270
327516052,19577966
327516052,517327498
327516052,351858530
327516052,79061224
327516052,14506388
327516052,391625825
327516052,62546552
327516052,308552985
327516052,41062266
327516052,20849221
327516052,504742142
327516052,9458053
39706889,588749714
39706889,243917144
39706889,477186273
39706889,303959698
39706889,2140949932
39706889,14146348
39706889,521484580
39706889,516842092
39706889,701143970
39706889,3896695
39706889,576454467
39706889,154113956
39706889,111714858
39706889,20947451
39706889,1424916953
39706889,252982080
39706889,1112568313
39706889,1012653522
39706889,4473148
39706889,627552303
39706889,597107817
39706889,1443871
39706889,352474307
39706889,51811988
39706889,315238497
39706889,31344670
39706889,23621140
39706889,609841601
39706889,686930759
39706889,454570522
39706889,9617619
39706889,480827354
39706889,511404150
39706889,630912216
39706889,171199489
39706889,696490408
39706889,43829728
39706889,8488312
39706889,299140451
39706889,12324833
39706889,5965305
39706889,2424156
39706889,4111380
39706889,93864417
39706889,95345378
39706889,391651944
39706889,333174445
39706889,806510
39706889,35461898
39706889,197749992
39706889,449108506
39706889,18180380
39706889,628728833
39706889,4080413
39706889,291247209
39706889,395496942
39706889,319059227
39706889,344812974
39706889,304696212
39706889,16878137
39706889,486081918
39706889,89614040
39706889,225433973
39706889,109418843
39706889,511426971
39706889,389354824
39706889,381874431
39706889,392347853
39706889,457239919
39706889,513990560
39706889,13136
39706889,168154638
39706889,21990899
39706889,327060792
39706889,13424559
39706889,382017529
39706889,161065206
39706889,45561729
39706889,363134631
39706889,21346873
39706889,15848491
39706889,87985767
39706889,38194724
39706889,400945586
39706889,34945082
39706889,45005679
39706889,13611109
39706889,94916508
39706889,471235472
39706889,471447457
39706889,340528904
39706889,170933872
39706889,525714424
39706889,160649727
39706889,15615583
39706889,313061534
39706889,94281836
39706889,2142762
39706889,143430595
39706889,171463017
298681123,8565538
298681123,19783874
298681123,2250815
298681123,122879
298681123,13297724
298681123,2294811
298681123,473673098
298681123,295711424
298681123,21158145
298681123,157761
298681123,225953365
298681123,27755756
298681123,37090048
338772517,590201208
338772517,402002385
338772517,429392011
338772517,474702359
338772517,33151008
338772517,1985428914
338772517,14402657
338772517,20124156
338772517,384136794
338772517,524240296
338772517,283036476
338772517,1608941798
338772517,482748236
338772517,182481858
338772517,670305794
338772517,373388923
338772517,1154470588
338772517,320385037
338772517,3334179
338772517,41637666
338772517,152389373
338772517,41976200
338772517,586789337
338772517,667710632
338772517,1087482281
338772517,38157763
338772517,308693140
338772517,1720438012
338772517,436839123
338772517,454143774
338772517,473940554
338772517,420461147
338772517,277301527
338772517,10497234
338772517,1310478759
338772517,507482296
338772517,391981272
338772517,1999942692
338772517,451296298
338772517,419738808
338772517,550392164
338772517,471792754
338772517,2079933284
338772517,105588685
338772517,384894981
338772517,87190721
338772517,536408778
338772517,1658922272
338772517,2026561407
338772517,886038
338772517,495726120
338772517,382184135
338772517,286767739
338772517,521990199
338772517,12611760
338772517,411183337
338772517,537849376
338772517,2128509951
338772517,24555564
338772517,474267806
338772517,591452016
338772517,2629141
338772517,596842980
338772517,11100920
338772517,402576555
338772517,568699244
338772517,115153318
338772517,279991456
338772517,512574759
338772517,660048670
338772517,820583
338772517,517968580
338772517,55723103
338772517,306895558
338772517,347667464
338772517,9617619
338772517,50329220
338772517,17561219
338772517,19738891
338772517,326499679
338772517,678549801
338772517,928123
338772517,174501086
338772517,674056889
338772517,38843030
338772517,17239951
338772517,10220879
338772517,353966529
338772517,6006977
338772517,3184854
338772517,628692407
338772517,6457791
338772517,689054909
338772517,19195714
338772517,71596354
338772517,9354231
338772517,677062421
338772517,210959512
338772517,428250963
338772517,492849298
475976099,1532165
475976099,57214324
475976099,54992199
475976099,396806711
475976099,524240296
475976099,94281836
475976099,667182296
475976099,448039667
475976099,15047978
475976099,10215511
475976099,7349
475976099,26321770
475976099,17920281
475976099,903988
475976099,279991456
475976099,466272
475976099,335692980
475976099,3433092
475976099,59905809
475976099,381881579
475976099,66391032
475976099,14781644
475976099,296732
475976099,2026561407
475976099,777536
475976099,233135501
475976099,318079021
475976099,680200136
475976099,26606146
475976099,290548469
475976099,55723103
475976099,8366990
475976099,99037232
475976099,424040742
475976099,42619059
475976099,36882906
475976099,381435385
475976099,39004749
475976099,20927210
475976099,694937491
475976099,455752327
475976099,170801610
475976099,482079234
475976099,532741557
475976099,674056889
475976099,81824112
475976099,171427636
475976099,32708316
475976099,52165725
475976099,10330740
475976099,481674298
475976099,392521206
475976099,335905058
475976099,61848088
475976099,11210228
475976099,688910524
475976099,7788379
475976099,105502937
475976099,177187585
475976099,540564177
475976099,177187585
475976099,540564177
475976099,33913124
475976099,472550302
475976099,102999485
475976099,349721082
475976099,434346657
475976099,20165629
475976099,677390839
475976099,26015368
475976099,44082632
475976099,32708462
475976099,36547861
475976099,381590470
475976099,36236471
475976099,12253002
475976099,412721147
475976099,74489476
475976099,332283866
475976099,353147712
475976099,348464752
475976099,204455572
475976099,14650617
475976099,354892635
475976099,30953359
475976099,436850663
475976099,412466388
475976099,14031519
475976099,326212034
475976099,643958569
475976099,328574623
475976099,235555226
475976099,8969156
475976099,596324576
475976099,520155988
475976099,42866071
475976099,7133537
475976099,487511093
475976099,39698187
475976099,237242451
350905839,177266913
350905839,1111012
350905839,515606692
350905839,624320131
350905839,5291637
350905839,397147299
350905839,377597063
350905839,276301744
350905839,26366366
350905839,1992350849
350905839,503329926
350905839,296864680
350905839,7659418
350905839,28053896
350905839,6238968
350905839,429628677
350905839,868419
350905839,222511144
350905839,51259979
350905839,4153178
350905839,38029184
350905839,33483519
350905839,316383502
350905839,280055772
350905839,3975289
350905839,442875894
350905839,14132447
350905839,431847272
350905839,17434523
350905839,32899075
350905839,50470039
350905839,185659493
350905839,40578156
350905839,20729912
350905839,5775272
350905839,66040797
350905839,94801111
350905839,107924269
350905839,194846
350905839,75547577
350905839,15055858
350905839,945697
350905839,14293545
350905839,37917332
350905839,253455431
350905839,343722203
350905839,30989261
350905839,437191
350905839,11468835
350905839,71305525
350905839,1945158
350905839,3027349
350905839,20944211
350905839,202653692
350905839,36188894
350905839,2808565
350905839,2282796
350905839,37090048
350905839,300243168
350905839,434734
350905839,28466969
350905839,764931
350905839,446259559
350905839,344504418
350905839,2990087
350905839,2031835
350905839,86851335
350905839,20804332
350905839,3488709
350905839,96278973
350905839,381936
350905839,14235376
350905839,471512775
350905839,172070343
350905839,38202629
350905839,53188481
350905839,23228451
350905839,360398896
350905839,53082422
350905839,45974
350905839,53082422
350905839,45974
350905839,321121289
350905839,3904626
350905839,10881769
350905839,9615904
350905839,270926
350905839,13809731
350905839,10794280
350905839,21129622
350905839,2396351
350905839,11831005
350905839,372207079
350905839,28134002
350905839,167518896
350905839,13668873
350905839,50075603
350905839,24485248
350905839,114374610
350905839,308081187
448359611,701602588
448359611,1476914054
448359611,1509979793
448359611,251013709
448359611,14803693
448359611,472561562
448359611,365355167
448359611,650622553
448359611,3035685
448359611,39281277
448359611,1513826630
448359611,13203853
448359611,404216060
448359611,2000819931
448359611,1036168676
448359611,4728147
448359611,2733216
448359611,455557356
448359611,394205865
448359611,299291982
448359611,1212375365
448359611,17171565
448359611,441897973
448359611,1832301
448359611,125526
448359611,30844539
448359611,414336759
448359611,203337614
448359611,33151008
448359611,402475109
448359611,22017969
448359611,1963935874
448359611,436832985
448359611,96426252
448359611,191083344
448359611,702454979
448359611,144603255
448359611,174864211
448359611,27729164
448359611,1604786
448359611,353854
448359611,203655966
448359611,385627384
448359611,476834266
448359611,1040926564
448359611,10160261
448359611,13084687
448359611,8014831
448359611,6065166
448359611,2629141
448359611,19432127
448359611,1289012110
448359611,1087482281
448359611,403943112
448359611,515993
448359611,2006034
448359611,1045666797
448359611,489400034
448359611,285549930
448359611,431363381
448359611,3386870
448359611,484884957
448359611,618460156
448359611,678013610
448359611,691415738
448359611,500198
448359611,4704509
448359611,11080524
448359611,13408444
448359611,308238972
448359611,490494088
448359611,957060
448359611,2412634
448359611,558597297
448359611,1224108408
448359611,395656012
448359611,777536
448359611,8047632
448359611,493551742
448359611,263090405
448359611,180798348
448359611,87623284
448359611,1849477790
448359611,11783021
448359611,11336264
448359611,9617619
448359611,483311105
448359611,86138838
448359611,398510
448359611,2506808
448359611,2835818
448359611,44058355
448359611,51406374
448359611,82024048
448359611,1868902080
448359611,2
448359611,438321662
448359611,2192108
448359611,515083005
448359611,525602472
60624795,391894600
8076065,23621140
8076065,166213600
8076065,90361813
8076065,1728684577
8076065,313545083
8076065,4925207
8076065,649661652
8076065,456635414
8076065,505956557
8076065,433250225
8076065,2029306
8076065,290548469
8076065,641975239
8076065,359117529
8076065,398581197
8076065,454719565
8076065,433274922
8076065,106590731
8076065,483311105
8076065,17171565
8076065,470156882
8076065,17303722
8076065,119801456
8076065,22504978
8076065,44586238
8076065,297769429
8076065,3246331
8076065,7821498
8076065,86439234
8076065,54079756
8076065,258150656
8076065,1720738
8076065,31584616
8076065,395936853
8076065,339233162
8076065,3766866
8076065,11233223
8076065,49494871
8076065,17819768
8076065,301416802
8076065,7979698
8076065,386225664
8076065,31700507
8076065,67390259
8076065,14333871
8076065,28767705
8076065,3410169
8076065,4079592
8076065,608603
8076065,7458285
8076065,2250815
8076065,17293251
8076065,17244618
8076065,13297724
524692352,1950658
524692352,37090048
524692352,477332594
524692352,11253297
524692352,70977803
507866514,235555226
507866514,551006335
22492980,526693814
22492980,2017611
22492980,2860983
22492980,475187559
22492980,9617619
22492980,60009846
22492980,144113410
22492980,2142762
22492980,37090048
22492980,48039
22492980,15810
22492980,22676560
22492980,50159205
22492980,274909539
22492980,4079592
22492980,32708316
22492980,3356786
22492980,315229226
22492980,271442527
22492980,504780
22492980,504780
22492980,888225
22492980,31954627
22492980,433351
22492980,6475801
22492980,1735255
22492980,8820583
22492980,31700507
22492980,2250815
22492980,13297724
22492980,3610287
22492980,167502847
22492980,179454
22492980,2217782
22492980,883100
22492980,220692
22492980,430046
22492980,4572997
22492980,3986976
22492980,2750530
22492980,16836724
22492980,156935
22492980,4373766
22492980,315094
22492980,22883577
22492980,19761888
22492980,1900187
22492980,8289798
22492980,219419
22492980,662453
22492980,4182988
22492980,5779636
22492980,10476830
22492980,7979698
213826349,587182990
213826349,6997378
213826349,495478891
213826349,9452089
213826349,57214324
213826349,3433092
213826349,11688464
213826349,396806711
213826349,324529831
213826349,519872016
213826349,15262818
213826349,19642758
213826349,50153071
213826349,513413104
213826349,456159525
213826349,454143774
213826349,203337614
213826349,430948380
213826349,10869763
213826349,21778075
213826349,255957603
213826349,77474203
213826349,493733326
213826349,108062400
213826349,10715694
213826349,2026561407
213826349,507521207
213826349,20580889
213826349,680200136
213826349,46508980
213826349,19577966
213826349,588278127
213826349,353425061
213826349,440595934
213826349,26015368
213826349,332062631
213826349,328574623
213826349,82636697
213826349,477322873
213826349,54992199
213826349,335905058
213826349,336037851
213826349,68282330
213826349,170801610
213826349,456159525
213826349,383793601
213826349,283812483
213826349,433460889
213826349,486690238
213826349,14068111
213826349,26139491
213826349,29296192
213826349,326246517
213826349,347122552
213826349,178801443
213826349,412466388
213826349,94281836
213826349,67141499
213826349,32096538
213826349,442797123
213826349,9389130
213826349,883968
213826349,221436150
213826349,67848218
213826349,517327498
213826349,321548603
213826349,454719565
213826349,443074011
213826349,21837784
213826349,927587
213826349,395332726
213826349,290526283
213826349,280793434
213826349,33918431
213826349,110974
213826349,250169041
213826349,396495628
213826349,318863528
213826349,6926237
213826349,107130503
213826349,270355850
213826349,41116617
213826349,2759828
213826349,692233
213826349,475976099
213826349,2306780
213826349,235555226
213826349,26366366
213826349,2727624
213826349,156495664
213826349,16853896
213826349,396421022
213826349,14583962
213826349,347741631
213826349,39037057
213826349,270456845
213826349,339233162
213826349,37090048
213826349,27218150
213826349,176037767
10260156,409739866
10260156,473837611
10260156,434605340
10260156,14353617
10260156,1120258151
10260156,2000819931
10260156,393166851
10260156,698057488
10260156,1630089
10260156,495792263
10260156,628789036
10260156,49246269
10260156,368134335
10260156,1921901507
10260156,28587303
10260156,443558483
10260156,1020037304
10260156,378959461
10260156,375375
10260156,233259047
10260156,697748950
10260156,222103174
10260156,11444896
10260156,31081305
10260156,620518705
10260156,473222648
10260156,509390979
10260156,95494347
10260156,595941419
10260156,1969161712
10260156,31438993
10260156,544126329
10260156,22779089
10260156,593283659
10260156,259657396
10260156,486328312
10260156,8746680
10260156,1858851029
10260156,406133951
10260156,150518126
10260156,150518126
10260156,2012509747
10260156,259288038
10260156,440544870
10260156,18163235
10260156,24801003
10260156,525743091
10260156,37563879
10260156,284471967
10260156,456691117
10260156,2026561407
10260156,547173382
10260156,457702786
10260156,5859831
10260156,28744352
10260156,686150641
10260156,25638402
10260156,326397088
10260156,10038463
10260156,245742750
10260156,19696996
10260156,668778845
10260156,66605322
10260156,443078055
10260156,501948867
10260156,1676923853
10260156,16070838
10260156,340243032
10260156,625647470
10260156,75912367
10260156,23995656
10260156,434995073
10260156,343457597
10260156,103601119
10260156,12511722
10260156,568089240
10260156,549244409
10260156,411826271
10260156,77587039
10260156,646738869
10260156,349437930
10260156,676128647
10260156,630399926
10260156,480955546
10260156,39134964
10260156,630831867
10260156,689271931
10260156,476853952
10260156,232567543
10260156,507537547
10260156,490176501
10260156,16206007
10260156,39922227
10260156,243553001
10260156,602150766
10260156,40480079
10260156,391772488
10260156,631074997
10260156,543228331
10260156,95048605
212006338,384581167
212006338,17588331
212006338,646793124
212006338,602924427
212006338,628929429
212006338,337015233
212006338,183636281
212006338,39847479
212006338,415481634
212006338,20391398
212006338,61848088
212006338,170801610
212006338,291233402
212006338,172906633
212006338,53432014
212006338,352364298
212006338,436983599
212006338,18778186
212006338,413652151
212006338,96088767
212006338,384331779
212006338,253686240
212006338,372960701
212006338,26408970
212006338,15287058
212006338,39733139
212006338,223122511
212006338,2554172
212006338,8964304
300445059,20928167
300445059,373388923
300445059,456272987
300445059,438345816
300445059,548196587
300445059,92843261
300445059,513851725
300445059,25140255
300445059,97304657
300445059,448340479
300445059,31783129
300445059,1878434856
300445059,595570243
300445059,14068259
300445059,105099251
300445059,1715743
300445059,326081112
300445059,211267948
300445059,1328437831
300445059,402865985
300445059,516227658
300445059,431109422
300445059,1266994763
300445059,9728698
300445059,649022917
300445059,404216060
300445059,1567446009
300445059,1535344607
300445059,671305600
300445059,486061508
300445059,607337256
300445059,477535138
300445059,33945365
300445059,440158636
300445059,639923249
300445059,515993
300445059,456259742
300445059,1821864260
300445059,472908343
300445059,396660120
300445059,673406833
300445059,486886954
300445059,702935338
300445059,1098488828
300445059,16484
300445059,45061078
300445059,389732356
300445059,752897
300445059,556684363
300445059,391725935
